,year,month,day,hour,minutes,seconds,msec,date,jdb
0,2015,7,17,1,11,56,649,2015-07-17 01:11:56.649,57220.54996121303
1,2015,7,19,23,46,22,542,2015-07-19 23:46:22.542,57223.49053868092
2,2015,7,30,0,19,35,348,2015-07-30 00:19:35.348,57233.51360355934
3,2015,7,31,1,22,39,493,2015-07-31 01:22:39.493,57234.55740154431
4,2015,8,1,0,48,18,624,2015-08-01 00:48:18.624,57235.53354889337
5,2015,8,1,23,58,35,496,2015-08-01 23:58:35.496,57236.49902194957
6,2015,8,3,0,33,2,579,2015-08-03 00:33:02.579,57237.52294651314
7,2015,8,4,0,6,1,51,2015-08-04 00:06:01.051,57238.50417883038
8,2015,8,5,1,19,24,22,2015-08-05 01:19:24.022,57239.55513914049
9,2015,8,5,22,33,11,989,2015-08-05 22:33:11.989,57240.439722094256
10,2015,8,8,0,30,57,454,2015-08-08 00:30:57.454,57242.52149830989
11,2015,8,18,1,3,55,72,2015-08-18 01:03:55.072,57252.54438741193
12,2015,8,18,22,42,43,894,2015-08-18 22:42:43.894,57253.44634135996
13,2015,8,19,22,48,30,529,2015-08-19 22:48:30.529,57254.45035334473
14,2015,8,20,23,16,57,955,2015-08-20 23:16:57.955,57255.47011521684
15,2015,8,22,0,11,24,524,2015-08-22 00:11:24.524,57256.50792273176
16,2015,8,23,1,11,55,520,2015-08-23 01:11:55.520,57257.54994815305
17,2015,8,26,0,27,26,919,2015-08-26 00:27:26.919,57260.51906156031
18,2015,8,27,0,4,15,230,2015-08-27 00:04:15.230,57261.50295405247
19,2015,8,28,0,4,32,938,2015-08-28 00:04:32.938,57262.50315900776
20,2015,8,29,0,50,1,409,2015-08-29 00:50:01.409,57263.53473853189
21,2015,8,30,0,42,37,68,2015-08-30 00:42:37.068,57264.529595690816
22,2015,8,31,0,50,11,353,2015-08-31 00:50:11.353,57265.53485362451
23,2015,9,1,1,8,0,625,2015-09-01 01:08:00.625,57266.547229461205
24,2015,9,2,1,0,44,754,2015-09-02 01:00:44.754,57267.54218465017
25,2015,9,3,0,8,5,373,2015-09-03 00:08:05.373,57268.50561774324
26,2015,9,3,23,40,10,150,2015-09-03 23:40:10.150,57269.48622859337
27,2015,9,5,1,8,21,840,2015-09-05 01:08:21.840,57270.54747499954
28,2015,9,6,1,6,19,85,2015-09-06 01:06:19.085,57271.54605422318
29,2015,9,11,2,9,20,39,2015-09-11 02:09:20.039,57276.58981526692
30,2015,9,11,21,15,49,718,2015-09-11 21:15:49.718,57277.385992105024
31,2015,9,12,23,31,45,553,2015-09-12 23:31:45.553,57278.480388339136
32,2015,9,14,3,2,33,888,2015-09-14 03:02:33.888,57279.62678111135
33,2015,9,15,0,3,14,260,2015-09-15 00:03:14.260,57280.50224838335
34,2015,9,15,23,26,25,237,2015-09-15 23:26:25.237,57281.47668098728
35,2015,9,17,0,10,59,443,2015-09-17 00:10:59.443,57282.50763243919
36,2015,9,18,1,20,41,452,2015-09-18 01:20:41.452,57283.556035319365
37,2015,9,18,23,55,38,250,2015-09-18 23:55:38.250,57284.49697048408
38,2015,9,21,0,20,20,201,2015-09-21 00:20:20.201,57286.51412270052
39,2015,9,21,23,16,56,920,2015-09-21 23:16:56.920,57287.47010323733
40,2015,9,23,23,10,3,439,2015-09-23 23:10:03.439,57289.4653175843
41,2015,9,27,23,31,5,115,2015-09-27 23:31:05.115,57293.479920314574
42,2015,9,28,22,43,7,673,2015-09-28 22:43:07.673,57294.44661659081
43,2015,9,29,21,38,31,963,2015-09-29 21:38:31.963,57295.4017588351
44,2015,10,2,23,52,28,462,2015-10-02 23:52:28.462,57298.4947738669
45,2015,10,7,0,41,13,548,2015-10-07 00:41:13.548,57302.52862902688
46,2015,10,9,1,12,54,985,2015-10-09 01:12:54.985,57304.55063640334
47,2015,10,10,0,52,28,565,2015-10-10 00:52:28.565,57305.53644172179
48,2015,10,11,0,29,48,298,2015-10-11 00:29:48.298,57306.5206978907
49,2015,10,12,0,16,22,233,2015-10-12 00:16:22.233,57307.511368435786
50,2015,10,13,1,26,16,123,2015-10-13 01:26:16.123,57308.5599088356
51,2015,10,19,23,56,2,236,2015-10-19 23:56:02.236,57315.497248107175
52,2015,10,27,0,52,28,385,2015-10-27 00:52:28.385,57322.53643964336
53,2015,10,27,23,10,35,548,2015-10-27 23:10:35.548,57323.46568920752
54,2015,10,29,0,12,0,161,2015-10-29 00:12:00.161,57324.50833519875
55,2015,10,30,0,41,54,76,2015-10-30 00:41:54.076,57325.529098102845
56,2015,10,30,23,53,49,518,2015-10-30 23:53:49.518,57326.49571201062
57,2015,11,2,0,34,11,240,2015-11-02 00:34:11.240,57328.52374120718
58,2015,11,3,0,17,58,82,2015-11-03 00:17:58.082,57329.51247780488
59,2015,11,4,0,38,21,865,2015-11-04 00:38:21.865,57330.52664195948
60,2015,11,5,0,53,40,293,2015-11-05 00:53:40.293,57331.53727190554
61,2015,11,7,0,52,15,421,2015-11-07 00:52:15.421,57333.53628959566
62,2015,11,8,0,51,35,200,2015-11-08 00:51:35.200,57334.53582407378
63,2015,11,9,0,42,50,732,2015-11-09 00:42:50.732,57335.52975383927
64,2015,11,11,0,14,6,817,2015-11-11 00:14:06.817,57337.50980112099
65,2015,11,15,0,43,4,660,2015-11-15 00:43:04.660,57341.52991504619
66,2015,11,16,1,42,4,853,2015-11-16 01:42:04.853,57342.570889505216
67,2015,11,18,23,39,14,834,2015-11-18 23:39:14.834,57345.48558835243
68,2015,11,21,0,51,46,683,2015-11-21 00:51:46.683,57347.53595698174
69,2015,11,22,0,49,14,278,2015-11-22 00:49:14.278,57348.534193027306
70,2015,11,24,0,49,40,533,2015-11-24 00:49:40.533,57350.53449690602
71,2015,11,25,0,44,10,894,2015-11-25 00:44:10.894,57351.53068163777
72,2015,11,26,0,49,50,350,2015-11-26 00:49:50.350,57352.53461053407
73,2015,11,27,0,21,46,65,2015-11-27 00:21:46.065,57353.515116497816
74,2015,11,28,1,8,24,667,2015-11-28 01:08:24.667,57354.54750772127
75,2015,11,29,0,44,37,25,2015-11-29 00:44:37.025,57355.53098408247
76,2015,11,30,3,15,56,993,2015-11-30 03:15:56.993,57356.636076309216
77,2015,12,3,2,51,0,468,2015-12-03 02:51:00.468,57359.6187554208
78,2015,12,3,23,41,45,800,2015-12-03 23:41:45.800,57360.487335645375
79,2015,12,12,0,2,26,807,2015-12-12 00:02:26.807,57368.5016991602
80,2015,12,13,1,27,55,64,2015-12-13 01:27:55.064,57369.56105398518
81,2015,12,16,0,46,27,800,2015-12-16 00:46:27.800,57372.53226620264
82,2015,12,22,1,24,19,538,2015-12-22 01:24:19.538,57378.55855946791
83,2015,12,23,0,52,22,789,2015-12-23 00:52:22.789,57379.53637486845
84,2015,12,24,1,1,35,731,2015-12-24 01:01:35.731,57380.54277466395
85,2015,12,24,23,44,24,63,2015-12-24 23:44:24.063,57381.48916739439
86,2015,12,26,0,56,29,957,2015-12-26 00:56:29.957,57382.53923561855
87,2015,12,28,1,12,18,776,2015-12-28 01:12:18.776,57384.55021731373
88,2015,12,29,0,52,14,915,2015-12-29 00:52:14.915,57385.53628373493
89,2015,12,30,1,6,46,975,2015-12-30 01:06:46.975,57386.54637702256
90,2015,12,31,1,10,10,234,2015-12-31 01:10:10.234,57387.54872956466
91,2016,1,1,0,27,45,371,2016-01-01 00:27:45.371,57388.51927513076
92,2016,1,4,2,17,49,360,2016-01-04 02:17:49.360,57391.59571018522
93,2016,1,7,1,6,18,618,2016-01-07 01:06:18.618,57394.54604881571
94,2016,1,9,2,33,41,910,2016-01-09 02:33:41.910,57396.60673506504
95,2016,1,10,1,21,35,835,2016-01-10 01:21:35.835,57397.55666476157
96,2016,1,11,1,10,57,840,2016-01-11 01:10:57.840,57398.54928055063
97,2016,1,12,0,47,11,943,2016-01-12 00:47:11.943,57399.53277711496
98,2016,1,13,1,12,20,435,2016-01-13 01:12:20.435,57400.55023651229
99,2016,1,17,3,3,21,184,2016-01-17 03:03:21.184,57404.6273285216
100,2016,1,18,0,56,29,732,2016-01-18 00:56:29.732,57405.53923301045
101,2016,1,18,23,29,5,558,2016-01-18 23:29:05.558,57406.478536552655
102,2016,1,20,2,31,38,719,2016-01-20 02:31:38.719,57407.60530924295
103,2016,1,21,1,14,59,656,2016-01-21 01:14:59.656,57408.55207935136
104,2016,1,22,1,17,26,765,2016-01-22 01:17:26.765,57409.55378199653
105,2016,1,24,0,56,18,896,2016-01-24 00:56:18.896,57411.53910759058
106,2016,1,25,3,9,41,109,2016-01-25 03:09:41.109,57412.63172580332
107,2016,1,26,0,36,14,942,2016-01-26 00:36:14.942,57413.525172937625
108,2016,1,27,1,49,56,427,2016-01-27 01:49:56.427,57414.5763475389
109,2016,1,28,0,21,25,418,2016-01-28 00:21:25.418,57415.51487751761
110,2016,1,30,0,56,30,497,2016-01-30 00:56:30.497,57417.53924186907
111,2016,1,31,1,38,43,921,2016-01-31 01:38:43.921,57418.5685639049
112,2016,2,1,1,17,11,517,2016-02-01 01:17:11.517,57419.55360551623
113,2016,2,4,1,6,54,697,2016-02-04 01:06:54.697,57422.54646640317
114,2016,2,6,2,39,43,5,2016-02-06 02:39:43.005,57424.610914407065
115,2016,2,8,23,40,40,227,2016-02-08 23:40:40.227,57427.48657670562
116,2016,2,10,2,14,27,814,2016-02-10 02:14:27.814,57428.593377472
117,2016,2,11,1,19,21,798,2016-02-11 01:19:21.798,57429.55511340125
118,2016,2,12,2,32,18,395,2016-02-12 02:32:18.395,57430.60576846471
119,2016,2,13,1,3,26,868,2016-02-13 01:03:26.868,57431.54406097514
120,2016,2,13,23,51,9,361,2016-02-13 23:51:09.361,57432.49385834467
121,2016,2,15,1,48,8,321,2016-02-15 01:48:08.321,57433.57509630684
122,2016,2,16,1,58,50,530,2016-02-16 01:58:50.530,57434.58252928024
123,2016,2,17,1,46,36,303,2016-02-17 01:46:36.303,57435.57403128201
124,2016,2,18,1,8,32,742,2016-02-18 01:08:32.742,57436.54760118155
125,2016,2,22,2,59,34,714,2016-02-22 02:59:34.714,57440.62470734208
126,2016,2,22,22,40,44,291,2016-02-22 22:40:44.291,57441.44495707315
127,2016,2,26,1,9,36,216,2016-02-26 01:09:36.216,57444.54833583423
128,2016,2,27,0,38,23,973,2016-02-27 00:38:23.973,57445.52666635605
129,2016,2,28,0,39,14,325,2016-02-28 00:39:14.325,57446.52724913435
130,2016,2,28,23,33,37,809,2016-02-28 23:33:37.809,57447.48168760902
131,2016,3,1,1,10,47,516,2016-03-01 01:10:47.516,57448.54916106079
132,2016,3,2,0,37,9,457,2016-03-02 00:37:09.457,57449.52580390504
133,2016,3,3,2,57,18,647,2016-03-03 02:57:18.647,57450.62313249021
134,2016,3,4,0,41,6,883,2016-03-04 00:41:06.883,57451.528551886695
135,2016,3,4,23,9,41,687,2016-03-04 23:09:41.687,57452.46506582144
136,2016,3,6,0,39,19,938,2016-03-06 00:39:19.938,57453.52731409791
137,2016,3,6,23,38,8,17,2016-03-06 23:38:08.017,57454.484815011
138,2016,3,8,1,5,24,664,2016-03-08 01:05:24.664,57455.5454243539
139,2016,3,8,22,3,18,797,2016-03-08 22:03:18.797,57456.41896756218
140,2016,3,10,1,42,14,430,2016-03-10 01:42:14.430,57457.57100034311
141,2016,3,11,0,41,20,925,2016-03-11 00:41:20.925,57458.52871441165
142,2016,3,12,0,38,37,244,2016-03-12 00:38:37.244,57459.526819949
143,2016,3,14,22,43,36,928,2016-03-14 22:43:36.928,57462.4469551822
144,2016,3,16,1,13,11,724,2016-03-16 01:13:11.724,57463.55083013641
145,2016,3,17,22,19,55,947,2016-03-17 22:19:55.947,57465.43050865147
146,2016,3,21,1,18,42,279,2016-03-21 01:18:42.279,57468.55465600999
147,2016,3,22,2,36,14,576,2016-03-22 02:36:14.576,57469.60850204249
148,2016,3,22,23,28,47,289,2016-03-22 23:28:47.289,57470.47832510235
149,2016,3,24,1,2,11,453,2016-03-24 01:02:11.453,57471.54318811855
150,2016,3,25,0,41,36,896,2016-03-25 00:41:36.896,57472.52889926136
151,2016,3,25,23,11,51,512,2016-03-25 23:11:51.512,57473.46656842723
152,2016,3,26,23,1,2,548,2016-03-26 23:01:02.548,57474.45905726645
153,2016,3,28,0,37,38,375,2016-03-28 00:37:38.375,57475.52613859404
154,2016,3,29,3,18,9,300,2016-03-29 03:18:09.300,57476.63760763526
155,2016,3,30,0,51,32,579,2016-03-30 00:51:32.579,57477.53579373503
156,2016,4,2,1,45,40,736,2016-04-02 01:45:40.736,57480.57338815035
157,2016,4,4,4,8,55,537,2016-04-04 04:08:55.537,57482.67286501618
158,2016,4,5,0,57,6,374,2016-04-05 00:57:06.374,57483.53965710197
159,2016,4,6,3,10,34,904,2016-04-06 03:10:34.904,57484.63234842244
160,2016,4,7,0,23,59,407,2016-04-07 00:23:59.407,57485.51665979996
161,2016,4,8,1,49,48,176,2016-04-08 01:49:48.176,57486.57625203239
162,2016,4,9,0,28,38,248,2016-04-09 00:28:38.248,57487.5198871245
163,2016,4,10,0,12,38,893,2016-04-10 00:12:38.893,57488.508783486126
164,2016,4,11,0,31,24,146,2016-04-11 00:31:24.146,57489.5218072448
165,2016,4,11,23,34,13,791,2016-04-11 23:34:13.791,57490.48210405914
166,2016,4,13,0,18,32,755,2016-04-13 00:18:32.755,57491.51287910392
167,2016,4,14,1,19,22,183,2016-04-14 01:19:22.183,57492.55511785813
168,2016,4,15,0,38,3,637,2016-04-15 00:38:03.637,57493.52643098381
169,2016,4,16,3,5,32,981,2016-04-16 03:05:32.981,57494.62885394914
170,2016,4,20,2,33,17,958,2016-04-20 02:33:17.958,57498.6064578423
171,2016,4,21,0,27,29,366,2016-04-21 00:27:29.366,57499.51908988073
172,2016,4,22,23,30,17,831,2016-04-22 23:30:17.831,57501.47937304783
173,2016,4,23,22,59,7,974,2016-04-23 22:59:07.974,57502.45773117816
174,2016,4,24,23,47,24,499,2016-04-24 23:47:24.499,57503.49125577344
175,2016,4,27,23,21,17,349,2016-04-27 23:21:17.349,57506.47311746763
176,2016,4,29,3,16,51,708,2016-04-29 03:16:51.708,57507.63670958473
177,2016,4,30,1,27,29,413,2016-04-30 01:27:29.413,57508.560757097584
178,2016,5,1,0,30,17,363,2016-05-01 00:30:17.363,57509.5210342946
179,2016,5,2,0,17,58,596,2016-05-02 00:17:58.596,57510.51248374711
180,2016,5,6,0,13,41,948,2016-05-06 00:13:41.948,57514.50951329263
181,2016,5,14,0,13,25,296,2016-05-14 00:13:25.296,57522.50932055448
182,2016,5,15,0,28,0,700,2016-05-15 00:28:00.700,57523.51945254231
183,2016,5,15,23,54,10,116,2016-05-15 23:54:10.116,57524.49595041621
184,2016,5,17,0,35,24,787,2016-05-17 00:35:24.787,57525.52459243836
185,2016,5,18,0,28,45,887,2016-05-18 00:28:45.887,57526.51997554521
186,2016,5,18,23,32,42,783,2016-05-18 23:32:42.783,57527.48105072498
187,2016,5,20,23,49,12,97,2016-05-20 23:49:12.097,57529.49250111996
188,2016,5,22,22,56,16,58,2016-05-22 22:56:16.058,57531.455741411184
189,2016,5,24,1,35,13,216,2016-05-24 01:35:13.216,57532.56612518569
190,2016,5,24,22,8,50,313,2016-05-24 22:08:50.313,57533.42280454586
191,2016,5,25,23,2,35,599,2016-05-25 23:02:35.599,57534.460134243614
192,2016,5,26,23,30,48,584,2016-05-26 23:30:48.584,57535.47972897723
193,2016,5,28,0,38,38,366,2016-05-28 00:38:38.366,57536.526832938296
194,2016,5,30,0,27,28,555,2016-05-30 00:27:28.555,57538.51908049366
195,2016,5,30,23,28,17,556,2016-05-30 23:28:17.556,57539.47798097399
196,2016,6,1,0,20,52,722,2016-06-01 00:20:52.722,57540.51449909505
197,2016,6,2,2,11,22,479,2016-06-02 02:11:22.479,57541.59123239351
198,2016,6,3,0,51,44,15,2016-06-03 00:51:44.015,57542.53592609404
199,2016,6,4,0,14,32,29,2016-06-04 00:14:32.029,57543.510092927536
200,2016,6,5,1,35,8,620,2016-06-05 01:35:08.620,57544.5660719904
201,2016,6,5,23,0,48,396,2016-06-05 23:00:48.396,57545.458893466464
202,2016,6,7,0,0,10,388,2016-06-07 00:00:10.388,57546.50012022818
203,2016,6,7,23,57,18,990,2016-06-07 23:57:18.990,57547.49813646269
204,2016,6,9,1,14,30,802,2016-06-09 01:14:30.802,57548.55174539877
205,2016,6,10,0,55,15,770,2016-06-10 00:55:15.770,57549.53837696821
206,2016,6,11,0,8,20,705,2016-06-11 00:08:20.705,57550.50579519283
207,2016,6,12,2,11,22,747,2016-06-12 02:11:22.747,57551.59123549602
208,2016,6,13,0,6,34,606,2016-06-13 00:06:34.606,57552.50456719725
209,2016,6,13,23,0,1,848,2016-06-13 23:00:01.848,57553.45835472564
210,2016,6,15,1,5,18,722,2016-06-15 01:05:18.722,57554.54535557424
211,2016,6,15,21,57,22,681,2016-06-15 21:57:22.681,57555.41484584466
212,2016,6,17,1,41,39,553,2016-06-17 01:41:39.553,57556.57059667872
213,2016,6,18,0,36,10,7,2016-06-18 00:36:10.007,57557.525115821685
214,2016,6,18,23,17,41,394,2016-06-18 23:17:41.394,57558.470617982864
215,2016,6,20,23,29,58,137,2016-06-20 23:29:58.137,57560.47914510886
216,2016,6,21,23,49,23,403,2016-06-21 23:49:23.403,57561.49263197726
217,2016,6,23,0,20,33,830,2016-06-23 00:20:33.830,57562.51428044272
218,2016,6,26,1,54,38,936,2016-06-26 01:54:38.936,57565.57961731917
219,2016,6,27,1,10,23,477,2016-06-27 01:10:23.477,57566.54888283644
220,2016,6,28,1,14,44,853,2016-06-28 01:14:44.853,57567.55190801912
221,2016,6,29,1,17,42,82,2016-06-29 01:17:42.082,57568.55395927832
222,2016,6,30,2,40,8,117,2016-06-30 02:40:08.117,57569.61120505641
223,2016,7,2,4,4,31,520,2016-07-02 04:04:31.520,57571.66980925718
224,2016,7,3,1,8,50,303,2016-07-03 01:08:50.303,57572.54780443239
225,2016,7,4,0,18,20,123,2016-07-04 00:18:20.123,57573.512732910014
226,2016,7,5,0,48,18,925,2016-07-05 00:48:18.925,57574.53355237659
227,2016,7,6,0,35,39,859,2016-07-06 00:35:39.859,57575.52476688491
228,2016,7,7,0,29,49,473,2016-07-07 00:29:49.473,57576.520711489866
229,2016,7,8,0,14,35,576,2016-07-08 00:14:35.576,57577.51013397878
230,2016,7,9,0,14,41,991,2016-07-09 00:14:41.991,57578.51020822843
231,2016,7,9,23,40,0,396,2016-07-09 23:40:00.396,57579.48611568955
232,2016,7,10,23,49,49,985,2016-07-10 23:49:49.985,57580.492939645264
233,2016,7,12,1,16,24,476,2016-07-12 01:16:24.476,57581.55306106256
234,2016,7,13,1,23,51,681,2016-07-13 01:23:51.681,57582.55823704878
235,2016,7,14,0,31,42,139,2016-07-14 00:31:42.139,57583.52201549657
236,2016,7,15,0,12,54,161,2016-07-15 00:12:54.161,57584.508960198094
237,2016,7,16,0,52,30,301,2016-07-16 00:52:30.301,57585.53646181323
238,2016,7,17,3,59,32,396,2016-07-17 03:59:32.396,57586.66634717948
239,2016,7,18,4,27,33,481,2016-07-18 04:27:33.481,57587.68580417616
240,2016,7,19,1,4,57,481,2016-07-19 01:04:57.481,57588.54510973023
241,2016,7,20,0,39,40,711,2016-07-20 00:39:40.711,57589.52755452645
242,2016,7,21,1,8,1,118,2016-07-21 01:08:01.118,57590.54723516582
243,2016,7,22,0,34,47,280,2016-07-22 00:34:47.280,57591.52415833705
244,2016,7,23,1,1,38,242,2016-07-23 01:01:38.242,57592.54280373056
245,2016,7,24,1,54,33,76,2016-07-24 01:54:33.076,57593.57954948856
246,2016,7,24,23,20,53,578,2016-07-24 23:20:53.578,57594.4728423393
247,2016,7,26,0,6,33,214,2016-07-26 00:06:33.214,57595.5045510928
248,2016,7,27,1,34,19,238,2016-07-27 01:34:19.238,57596.56550044506
249,2016,7,28,0,13,49,880,2016-07-28 00:13:49.880,57597.50960509148
250,2016,7,29,1,18,56,380,2016-07-29 01:18:56.380,57598.554819209145
251,2016,7,30,0,48,12,863,2016-07-30 00:48:12.863,57599.53348220823
252,2016,7,31,0,19,22,226,2016-07-31 00:19:22.226,57600.51345168409
253,2016,7,31,22,57,6,322,2016-07-31 22:57:06.322,57601.45632317663
254,2016,8,2,0,38,21,356,2016-08-02 00:38:21.356,57602.52663607016
255,2016,8,3,1,20,29,434,2016-08-03 01:20:29.434,57603.55589623114
256,2016,8,5,0,9,43,144,2016-08-05 00:09:43.144,57605.50674935552
257,2016,8,6,1,25,0,873,2016-08-06 01:25:00.873,57606.55903787812
258,2016,8,7,0,49,54,76,2016-08-07 00:49:54.076,57607.5346536541
259,2016,8,8,1,3,50,799,2016-08-08 01:03:50.799,57608.54433795504
260,2016,8,9,0,28,23,613,2016-08-09 00:28:23.613,57609.51971774494
261,2016,8,10,0,1,46,334,2016-08-10 00:01:46.334,57610.50123072202
262,2016,8,12,1,9,24,141,2016-08-12 01:09:24.141,57612.54819607797
263,2016,8,12,23,27,18,856,2016-08-12 23:27:18.856,57613.47730157741
264,2016,8,14,0,26,22,246,2016-08-14 00:26:22.246,57614.51831303244
265,2016,8,14,21,18,14,504,2016-08-14 21:18:14.504,57615.387667875744
266,2016,8,17,0,31,28,752,2016-08-17 00:31:28.752,57617.52186055768
267,2016,8,18,0,15,1,334,2016-08-18 00:15:01.334,57618.510432105606
268,2016,8,19,0,19,48,33,2016-08-19 00:19:48.033,57619.51375038375
269,2016,8,20,0,3,13,762,2016-08-20 00:03:13.762,57620.5022426128
270,2016,8,20,23,53,45,115,2016-08-20 23:53:45.115,57621.4956610572
271,2016,8,21,23,45,38,887,2016-08-21 23:45:38.887,57622.49003340966
272,2016,8,23,0,2,2,916,2016-08-23 00:02:02.916,57623.50142263672
273,2016,8,24,0,13,51,700,2016-08-24 00:13:51.700,57624.50962615917
274,2016,8,25,0,30,39,533,2016-08-25 00:30:39.533,57625.521290895646
275,2016,8,26,0,56,2,669,2016-08-26 00:56:02.669,57626.53891977504
276,2016,8,27,2,7,39,634,2016-08-27 02:07:39.634,57627.588653171566
277,2016,8,28,0,56,26,593,2016-08-28 00:56:26.593,57628.53919667296
278,2016,8,30,1,54,2,71,2016-08-30 01:54:02.071,57630.57919064059
279,2016,8,31,0,41,21,224,2016-08-31 00:41:21.224,57631.52871787022
280,2016,8,31,23,57,2,420,2016-08-31 23:57:02.420,57632.49794467463
281,2016,9,2,1,3,1,701,2016-09-02 01:03:01.701,57633.54376968491
282,2016,9,3,1,8,51,872,2016-09-03 01:08:51.872,57634.54782259194
283,2016,9,4,2,50,19,55,2016-09-04 02:50:19.055,57635.61827609412
284,2016,9,5,0,33,1,940,2016-09-05 00:33:01.940,57636.52293911642
285,2016,9,6,0,48,46,144,2016-09-06 00:48:46.144,57637.53386740729
286,2016,9,7,0,53,44,154,2016-09-07 00:53:44.154,57638.537316596
287,2016,9,8,0,9,41,973,2016-09-08 00:09:41.973,57639.50673580262
288,2016,9,9,1,4,42,429,2016-09-09 01:04:42.429,57640.54493552537
289,2016,9,10,3,56,46,963,2016-09-10 03:56:46.963,57641.66443244064
290,2016,9,11,1,1,36,246,2016-09-11 01:01:36.246,57642.54278062547
291,2016,9,12,0,34,10,448,2016-09-12 00:34:10.448,57643.52373203526
292,2016,9,13,2,18,12,635,2016-09-13 02:18:12.635,57644.59597956829
293,2016,9,14,1,39,35,216,2016-09-14 01:39:35.216,57645.56915759763
294,2016,9,15,0,42,45,198,2016-09-15 00:42:45.198,57646.52968979044
295,2016,9,16,1,31,44,548,2016-09-16 01:31:44.548,57647.56371004343
296,2016,9,17,0,37,47,636,2016-09-17 00:37:47.636,57648.52624579155
297,2016,9,17,23,39,20,383,2016-09-17 23:39:20.383,57649.48565258179
298,2016,9,19,0,12,36,990,2016-09-19 00:12:36.990,57650.508761458186
299,2016,9,20,0,51,58,669,2016-09-20 00:51:58.669,57651.536095706615
300,2016,9,21,0,22,7,0,2016-09-21 00:22:07.000,57652.51535879326
301,2016,9,22,0,42,9,528,2016-09-22 00:42:09.528,57653.529276943445
302,2016,9,23,0,43,41,216,2016-09-23 00:43:41.216,57654.53033814649
303,2016,9,24,0,47,22,575,2016-09-24 00:47:22.575,57655.5329001766
304,2016,9,25,0,5,36,134,2016-09-25 00:05:36.134,57656.5038904422
305,2016,9,25,23,58,34,662,2016-09-25 23:58:34.662,57657.49901229677
306,2016,9,27,0,15,17,706,2016-09-27 00:15:17.706,57658.510621601614
307,2016,9,28,0,16,27,863,2016-09-28 00:16:27.863,57659.51143360475
308,2016,9,30,0,46,23,350,2016-09-30 00:46:23.350,57661.53221470298
309,2016,10,1,1,49,0,159,2016-10-01 01:49:00.159,57662.57569628363
310,2016,10,2,0,54,51,840,2016-10-02 00:54:51.840,57663.53809999881
311,2016,10,3,1,46,20,420,2016-10-03 01:46:20.420,57664.573847451
312,2016,10,4,1,14,51,125,2016-10-04 01:14:51.125,57665.55198061858
313,2016,10,5,0,3,2,477,2016-10-05 00:03:02.477,57666.50211200577
314,2016,10,7,1,42,3,369,2016-10-07 01:42:03.369,57668.57087232312
315,2016,10,7,22,2,5,597,2016-10-07 22:02:05.597,57669.41812033925
316,2016,10,10,1,20,8,481,2016-10-10 01:20:08.481,57671.555653715215
317,2016,10,11,0,45,59,796,2016-10-11 00:45:59.796,57672.53194208366
318,2016,10,12,0,44,59,801,2016-10-12 00:44:59.801,57673.53124769698
319,2016,10,13,0,49,24,143,2016-10-13 00:49:24.143,57674.53430720708
320,2016,10,14,0,39,17,862,2016-10-14 00:39:17.862,57675.52729006855
321,2016,10,18,1,25,6,885,2016-10-18 01:25:06.885,57679.55910746622
322,2016,10,18,23,11,32,685,2016-10-18 23:11:32.685,57680.46635052578
323,2016,10,19,22,1,45,249,2016-10-19 22:01:45.249,57681.41788482345
324,2016,10,29,23,52,36,64,2016-10-29 23:52:36.064,57691.49486185551
325,2016,10,31,0,58,31,374,2016-10-31 00:58:31.374,57692.54064090443
326,2016,11,1,0,49,54,253,2016-11-01 00:49:54.253,57693.53465570385
327,2016,11,7,1,51,0,996,2016-11-07 01:51:00.996,57699.577094862165
328,2016,11,8,22,11,56,324,2016-11-08 22:11:56.324,57701.42495744987
329,2016,11,10,0,22,32,686,2016-11-10 00:22:32.686,57702.515656085496
330,2016,11,11,0,39,13,907,2016-11-11 00:39:13.907,57703.52724429865
331,2016,11,12,0,49,26,83,2016-11-12 00:49:26.083,57704.53432966142
332,2016,11,12,23,15,8,694,2016-11-12 23:15:08.694,57705.46885062655
333,2016,11,14,0,6,23,977,2016-11-14 00:06:23.977,57706.50444418012
334,2016,11,17,0,47,58,508,2016-11-17 00:47:58.508,57709.53331606989
335,2016,11,18,0,48,49,224,2016-11-18 00:48:49.224,57710.53390305408
336,2016,11,20,0,6,25,620,2016-11-20 00:06:25.620,57712.50446318886
337,2016,11,25,0,54,58,539,2016-11-25 00:54:58.539,57717.53817752934
338,2016,11,27,1,53,15,612,2016-11-27 01:53:15.612,57719.57865291351
339,2016,11,28,0,11,38,275,2016-11-28 00:11:38.275,57720.50808189112
340,2016,11,29,1,17,59,864,2016-11-29 01:17:59.864,57721.554165088375
341,2016,12,1,1,6,12,613,2016-12-01 01:06:12.613,57723.54597931174
342,2016,12,6,1,11,33,256,2016-12-06 01:11:33.256,57728.54969046342
343,2016,12,7,0,43,35,145,2016-12-07 00:43:35.145,57729.53026788568
344,2016,12,9,1,3,35,973,2016-12-09 01:03:35.973,57731.54416635098
345,2016,12,10,1,7,13,544,2016-12-10 01:07:13.544,57732.54668453907
346,2016,12,11,1,5,8,893,2016-12-11 01:05:08.893,57733.54524181925
347,2016,12,12,0,23,4,230,2016-12-12 00:23:04.230,57734.516021185824
348,2016,12,13,23,33,44,924,2016-12-13 23:33:44.924,57736.48176994937
